Code,Sex,BirthDay,BirthMonth,BirthYear,Expr1005,BirthWt,MumCode,MumAge,DaysFrom1May,MotherStatus
FRO95,2,5,6,1995,BIL84,5.879999905,BIL84,11,35,Summer yeld
FRO96,1,26,5,1996,BIL84,1.02,BIL84,12,25,Milk
FRO98,1,1,6,1998,BIL84,6.120000191,BIL84,14,31,True yeld
FRT00,2,11,6,2000,BUT96,5.519999905,BUT96,4,41,Winter yeld
FRT02,2,25,5,2002,BUT96,6.300000381,BUT96,6,24,True yeld
FRT05,2,24,5,2005,BUT96,7.099999619,BUT96,9,23,True yeld
FRT06,1,2,6,2006,BUT96,6.280000191,BUT96,10,32,Milk
FRT07,1,8,6,2007,BUT96,6.440000191,BUT96,11,38,Milk
FRT08,2,25,6,2008,BUT96,5.860000095,BUT96,12,55,Milk
FRT99,2,29,5,1999,BUT96,3.219999905,BUT96,3,28,Naive
FTH05,2,29,5,2005,WSD00,8.039999619,WSD00,5,28,True yeld
FTH07,2,7,6,2007,WSD00,8.160000381,WSD00,7,37,True yeld
FTH08,1,12,6,2008,WSD00,7.48,WSD00,8,42,Milk
FUL85,1,2,6,1985,MAW79,6.46,MAW79,6,32,True yeld
FUL86,1,10,6,1986,MAW79,5.440000191,MAW79,7,40,Milk
FUL87,1,27,6,1987,MAW79,6.739999905,MAW79,8,57,Milk
FUL89,1,9,6,1989,MAW79,7.120000191,MAW79,10,39,True yeld
FUL90,2,31,5,1990,MAW79,6.874999905,MAW79,11,30,Milk
FUL91,2,4,6,1991,MAW79,5.460000095,MAW79,12,34,Milk
FUL93,1,11,6,1993,MAW79,5.440000191,MAW79,14,41,True yeld
FVA16,2,31,5,2016,DUB11,4.32,DUB11,5,30,Naive
FVA17,1,9,6,2017,DUB11,3.94,DUB11,6,39,Summer yeld
GAL81,1,18,6,1981,POL77,5.759999809,POL77,4,48,Naive
GAL83,1,4,6,1983,POL77,5.620000191,POL77,6,34,True yeld
GAL85,1,5,6,1985,POL77,6.739999619,POL77,8,35,Summer yeld
GAL86,1,30,6,1986,POL77,4.64,POL77,9,60,Milk
GAL87,2,12,6,1987,POL77,7.659999809,POL77,10,42,Summer yeld
GAL89,1,13,6,1989,POL77,7.280000095,POL77,12,43,True yeld
GAL90,2,25,6,1990,POL77,6.5,POL77,13,55,Milk
GAN00,2,23,5,2000,SUL94,6.150000191,SUL94,6,22,Summer yeld
GAN01,1,29,5,2001,SUL94,4.32,SUL94,7,28,Milk
GAN03,1,25,5,2003,SUL94,6.640000191,SUL94,9,24,True yeld
GAN04,2,5,6,2004,SUL94,5.710000191,SUL94,10,35,Winter yeld
GAN05,2,30,5,2005,SUL94,7.120000191,SUL94,11,29,Summer yeld
GAN06,1,31,5,2006,SUL94,5.220000095,SUL94,12,30,Milk
GAN97,1,1,6,1997,SUL94,2.610000048,SUL94,3,31,Naive
GAN99,2,6,6,1999,SUL94,3.64,SUL94,5,36,Winter yeld
GCE07,2,1,6,2007,FTH03,7.580000191,FTH03,4,31,Naive
GCE08,2,8,6,2008,FTH03,8.78,FTH03,5,38,Summer yeld
GEM83,1,14,6,1983,POL79,2.82,POL79,4,44,Naive
GEM84,2,17,6,1984,POL79,5.810000095,POL79,5,47,Winter yeld
GEM85,2,16,6,1985,POL79,5.479999809,POL79,6,46,Winter yeld
GEM88,2,14,6,1988,POL79,6.28,POL79,9,44,Winter yeld
GEM90,1,14,5,1990,POL79,6.239999905,POL79,11,13,True yeld
GEM91,2,5,7,1991,POL79,5.91,POL79,12,65,Winter yeld
GEN03,1,2,6,2003,SAX98,7.48,SAX98,5,32,Naive
GGZ15,1,30,5,2015,CHD10,6.875,CHD10,5,29,True yeld
GGZ16,2,30,5,2016,CHD10,7.14,CHD10,6,29,Milk
GGZ17,1,11,6,2017,CHD10,5.799999905,CHD10,7,41,Winter yeld
GGZ19,2,24,5,2019,CHD10,8.74,CHD10,9,23,True yeld
GGZ20,2,25,5,2020,CHD10,8.32,CHD10,10,24,Milk
GGZ21,2,30,5,2021,CHD10,7.46,CHD10,11,29,Milk
GGZ22,2,2,6,2022,CHD10,,CHD10,12,32,Winter yeld
GGZ23,2,3,6,2023,CHD10,3.619999809,CHD10,13,33,Milk
GIN89,2,29,5,1989,JUN85,5.479999809,JUN85,4,28,Naive
GIN91,2,25,5,1991,JUN85,8.979999809,JUN85,6,24,True yeld
GIN92,1,30,5,1992,JUN85,5.78,JUN85,7,29,Winter yeld
GIN93,1,27,6,1993,JUN85,5.540000095,JUN85,8,57,Winter yeld
GIN94,2,31,5,1994,JUN85,6.695000191,JUN85,9,30,Milk
GIN95,2,13,6,1995,JUN85,6.120000191,JUN85,10,43,Winter yeld
GIN96,2,9,6,1996,JUN85,7.680000191,JUN85,11,39,Milk
GIS21,1,4,6,2021,ELK18,4.839999809,ELK18,3,34,Naive
GIS22,2,17,6,2022,ELK18,6.479999905,ELK18,4,47,Milk
GKG07,1,8,6,2007,CED04,7.300000381,CED04,3,38,Naive
GKG09,2,24,5,2009,CED04,9.95,CED04,5,23,True yeld
GL376,2,14,6,1976,GLA69,6.940000191,GLA69,7,44,Milk
GL377,2,13,6,1977,GLA69,6.28,GLA69,8,43,Milk
GL378,2,18,6,1978,GLA69,7.675000095,GLA69,9,48,Milk
GL380,1,20,6,1980,GLA69,7.599999619,GLA69,11,50,True yeld
GLA74,1,28,5,1974,GLASS,5.325000095,GLASS,14,27,Summer yeld
GLA75,1,4,7,1975,GLASS,6.979999809,GLASS,15,64,Summer yeld
GLE16,1,2,6,2016,SML13,6.549999809,SML13,3,32,Naive
GLE18,2,27,5,2018,SML13,6.64,SML13,5,26,True yeld
GLE20,1,15,5,2020,SML13,6.040000095,SML13,7,14,True yeld
GLE21,1,19,5,2021,SML13,6.325000095,SML13,8,18,Milk
GLE22,1,30,5,2022,SML13,6.519999809,SML13,9,29,Milk
GLE23,1,22,5,2023,SML13,6.175000095,SML13,10,21,Milk
GLI04,2,26,5,2004,HON00,6.979999905,HON00,4,25,Naive
GLI06,1,27,5,2006,HON00,6.850000191,HON00,6,26,True yeld
GLR05,2,14,6,2005,LPA02,6.879999905,LPA02,3,44,Naive
GLR07,2,25,5,2007,LPA02,8.180000191,LPA02,5,24,True yeld
GLR09,2,27,5,2009,LPA02,7.920000381,LPA02,7,26,Winter yeld
GLR12,2,20,5,2012,LPA02,6.540000095,LPA02,10,19,Milk
GLR14,1,2,6,2014,LPA02,7.239999905,LPA02,12,32,Milk
GLR17,1,25,5,2017,LPA02,6.599999619,LPA02,15,24,Milk
GLR19,1,21,5,2019,LPA02,6.940000191,LPA02,17,20,Milk
GLR20,1,27,6,2020,LPA02,5.955,LPA02,18,57,Milk
GLZ15,1,2,6,2015,MAJ12,6.55,MAJ12,3,32,Naive
GLZ16,1,14,6,2016,MAJ12,6.425,MAJ12,4,44,Milk
GNB04,2,28,6,2004,SLO01,6.38,SLO01,3,58,Naive
GNB07,1,30,5,2007,SLO01,7.740000381,SLO01,6,29,True yeld
GNB08,2,7,6,2008,SLO01,7.73,SLO01,7,37,Milk
GNB10,1,1,6,2010,SLO01,6.810000095,SLO01,9,31,True yeld
GNB12,1,22,5,2012,SLO01,8.23,SLO01,11,21,True yeld
GNB13,2,4,6,2013,SLO01,7.64,SLO01,12,34,Milk
GOB02,1,5,6,2002,CSK98,4.725000191,CSK98,4,35,Naive
GOD00,1,17,6,2000,AVO90,5.124999809,AVO90,10,47,Winter yeld
GOD02,1,17,6,2002,AVO90,5.620000191,AVO90,12,47,True yeld
GOD03,2,9,6,2003,AVO90,5.810000095,AVO90,13,39,Summer yeld
GOD94,1,23,6,1994,AVO90,6.379999905,AVO90,4,53,Naive
GOD95,2,14,6,1995,AVO90,6.760000191,AVO90,5,44,Milk
GOD96,2,2,6,1996,AVO90,7.119999809,AVO90,6,32,Milk
GOD97,1,31,5,1997,AVO90,6.260000191,AVO90,7,30,Milk
GOD98,1,27,5,1998,AVO90,6.200000191,AVO90,8,26,Milk
GOD99,2,31,5,1999,AVO90,6.35,AVO90,9,30,Winter yeld
GRA00,2,25,5,2000,FAN90,5.35,FAN90,10,24,Milk
GRA01,1,4,6,2001,FAN90,5.979999809,FAN90,11,34,Milk
GRA02,1,23,6,2002,FAN90,5.32,FAN90,12,53,Winter yeld
GRA03,2,6,6,2003,FAN90,7.009999905,FAN90,13,36,Milk
GRA04,2,29,6,2004,FAN90,5.374999905,FAN90,14,59,Milk
GRA07,2,15,5,2007,FAN90,5.139999809,FAN90,17,14,Summer yeld
GRA93,1,11,6,1993,FAN90,5.450000095,FAN90,3,41,Naive
GRA94,2,13,6,1994,FAN90,6.2,FAN90,4,43,Milk
GRA95,1,7,6,1995,FAN90,5.425,FAN90,5,37,Winter yeld
GRA96,1,29,5,1996,FAN90,6.059999905,FAN90,6,28,Milk
GRA97,2,23,5,1997,FAN90,5.979999809,FAN90,7,22,Milk
GRA98,1,23,5,1998,FAN90,7.42,FAN90,8,22,Summer yeld
GRA99,1,23,5,1999,FAN90,5.564999809,FAN90,9,22,Milk
GRC76,1,5,6,1976,GRE72,5.540000095,GRE72,4,35,Naive
GRC77,1,6,6,1977,GRE72,5.474999809,GRE72,5,36,Milk
GRC79,2,3,6,1979,GRE72,3.78,GRE72,7,33,True yeld
GRC81,2,26,8,1981,GRE72,8.039999619,GRE72,9,117,True yeld
GRC84,2,1,6,1984,GRE72,5.720000191,GRE72,12,31,Summer yeld
GRC85,2,19,6,1985,GRE72,5.239999905,GRE72,13,49,Milk
GRE68,1,16,6,1968,GREET,6.940000191,GREET,4,46,Naive
GRE70,2,28,5,1970,GREET,4.780000381,GREET,6,27,Milk
GRE74,2,7,6,1974,GREET,6.575000191,GREET,10,37,Milk
GRE75,2,15,6,1975,GREET,4.100000095,GREET,11,45,Milk
GRN18,2,31,5,2018,MIC14,5.580000191,MIC14,4,30,Summer yeld
GRN21,1,3,6,2021,MIC14,7.920000191,MIC14,7,33,Milk
GRN22,1,6,6,2022,MIC14,4.820000095,MIC14,8,36,Milk
GRN23,1,23,5,2023,MIC14,7.740000381,MIC14,9,22,Summer yeld
GTO20,2,24,5,2020,BOO15,6.810000095,BOO15,5,23,Naive
GTO23,2,27,5,2023,BOO15,7.14,BOO15,8,26,True yeld
GTR06,1,8,6,2006,CLL02,4.249999809,CLL02,4,38,Naive
GYP05,2,1,6,2005,TIN00,7.039999905,TIN00,5,31,Summer yeld
GYP07,1,8,6,2007,TIN00,6.780000191,TIN00,7,38,True yeld
GYP09,2,29,5,2009,TIN00,7.080000191,TIN00,9,28,True yeld
GYP11,2,8,6,2011,TIN00,7.419999905,TIN00,11,38,True yeld
GYP13,2,20,5,2013,TIN00,6.239999905,TIN00,13,19,True yeld
GYP16,2,27,5,2016,TIN00,6.100000095,TIN00,16,26,True yeld
HAI22,2,9,6,2022,MLA19,6.23,MLA19,3,39,Naive
HAL87,1,14,6,1987,TUR83,6.619999809,TUR83,4,44,Naive
HAL88,2,28,6,1988,TUR83,7.660000381,TUR83,5,58,Milk
HAL90,1,6,6,1990,TUR83,7.624999809,TUR83,7,36,True yeld
HAL92,1,5,6,1992,TUR83,7.479999809,TUR83,9,35,True yeld
HAL93,1,6,6,1993,TUR83,7.065,TUR83,10,36,Summer yeld
HAL95,1,12,6,1995,TUR83,7.34,TUR83,12,42,Milk
HAL96,2,17,6,1996,TUR83,8.56,TUR83,13,47,Milk
HAL98,2,30,5,1998,TUR83,8.580000191,TUR83,15,29,True yeld
HAL99,2,20,6,1999,TUR83,5.159999809,TUR83,16,50,Milk
HAN15,2,6,6,2015,JAE08,6.479999905,JAE08,7,36,True yeld
HAN16,1,4,6,2016,JAE08,7.139999809,JAE08,8,34,Milk
HAN17,1,3,6,2017,JAE08,6.339999809,JAE08,9,33,Winter yeld
HAN18,1,10,6,2018,JAE08,5.575000191,JAE08,10,40,Winter yeld
HAN20,2,24,5,2020,JAE08,7.895,JAE08,12,23,True yeld
HAN21,2,24,6,2021,JAE08,7.624999809,JAE08,13,54,Milk
HAR80,2,6,7,1980,MOY76,7.14,MOY76,4,66,Naive
HAR81,2,4,6,1981,MOY76,6.979999809,MOY76,5,34,Summer yeld
HAR82,1,27,6,1982,MOY76,7.080000191,MOY76,6,57,Milk
HAR84,2,28,7,1984,MOY76,7.000000191,MOY76,8,88,True yeld
HAR85,2,7,6,1985,MOY76,6.630000095,MOY76,9,37,Winter yeld
HAW00,1,9,6,2000,SUR91,7.225000191,SUR91,9,39,Milk
HAW94,2,10,7,1994,SUR91,7.260000191,SUR91,3,70,Naive
HAW96,2,2,6,1996,SUR91,7.64,SUR91,5,32,True yeld
HAW99,2,4,6,1999,SUR91,10.48,SUR91,8,34,True yeld
HAZ10,2,29,5,2010,LCH06,5.960000095,LCH06,4,28,Naive
HAZ12,2,23,5,2012,LCH06,8.48,LCH06,6,22,True yeld
HAZ14,1,23,5,2014,LCH06,7.38,LCH06,8,22,True yeld
HAZ17,1,30,5,2017,LCH06,8.080000191,LCH06,11,29,Milk
HAZ18,1,4,6,2018,LCH06,6.839999809,LCH06,12,34,Winter yeld
HDI08,2,1,6,2008,RAP03,5.860000191,RAP03,5,31,Naive
HDI11,1,1,6,2011,RAP03,6.339999809,RAP03,8,31,True yeld
HDX11,2,29,5,2011,GTR06,6.14,GTR06,5,28,Naive
HDX13,2,23,5,2013,GTR06,5.860000095,GTR06,7,22,True yeld
HDX14,1,3,6,2014,GTR06,6.540000095,GTR06,8,33,Milk
HDX15,2,3,6,2015,GTR06,6.519999809,GTR06,9,33,Milk
HEB00,1,31,5,2000,BEE94,6.180000191,BEE94,6,30,True yeld
HEB98,1,30,5,1998,BEE94,6.195000191,BEE94,4,29,Naive
HED01,1,27,5,2001,IVY97,3.600000095,IVY97,4,26,Naive
HED04,2,11,5,2004,IVY97,6.639999809,IVY97,7,10,True yeld
HED06,1,19,5,2006,IVY97,6.239999905,IVY97,9,18,True yeld
HED07,2,5,6,2007,IVY97,5.760000191,IVY97,10,35,Milk
HED08,1,11,6,2008,IVY97,5.44,IVY97,11,41,Winter yeld
HED10,1,24,5,2010,IVY97,5.720000095,IVY97,13,23,True yeld
HED12,1,26,5,2012,IVY97,5.659999905,IVY97,15,25,True yeld
HEL00,1,12,6,2000,ORC95,6.039999905,ORC95,5,42,Naive
HEL01,2,15,6,2001,ORC95,4.540000095,ORC95,6,45,Milk
HEL03,1,3,9,2003,ORC95,8.809999619,ORC95,8,125,True yeld
HEL05,2,25,5,2005,ORC95,6.509999905,ORC95,10,24,True yeld
HEL07,1,29,5,2007,ORC95,6.210000191,ORC95,12,28,True yeld
HER91,2,26,5,1991,MAC87,7.28,MAC87,4,25,Naive
HER93,1,9,6,1993,MAC87,6.594999809,MAC87,6,39,True yeld
HER95,1,13,6,1995,MAC87,6.319999809,MAC87,8,43,Milk
HES79,2,27,5,1979,CLC75,5.799999905,CLC75,4,26,Naive
HES80,1,15,6,1980,CLC75,6.225000191,CLC75,5,45,Milk
HEX13,1,9,6,2013,HED08,5.225000191,HED08,5,39,Naive
HEX15,1,23,6,2015,HED08,5.780000095,HED08,7,53,True yeld
HEX17,1,9,8,2017,HED08,5.240000095,HED08,9,100,True yeld
HEX20,2,24,6,2020,HED08,7.579999809,HED08,12,54,True yeld
HIA01,1,26,5,2001,PID97,3.810000095,PID97,4,25,Naive
HIA03,2,22,5,2003,PID97,6.355000095,PID97,6,21,True yeld
HIA04,1,17,5,2004,PID97,3.754999952,PID97,7,16,Milk
HIA06,2,7,5,2006,PID97,5.139999809,PID97,9,6,Summer yeld
HIA08,2,8,5,2008,PID97,5.23,PID97,11,7,Summer yeld
HIA09,1,21,6,2009,PID97,5.440000191,PID97,12,51,Milk
HIA11,2,25,5,2011,PID97,4.619999809,PID97,14,24,True yeld
HIC78,1,30,5,1978,BLT75,4.799999905,BLT75,3,29,Naive
HIC80,2,16,6,1980,BLT75,8.534999809,BLT75,5,46,True yeld
HIC81,2,20,6,1981,BLT75,7.965000381,BLT75,6,50,Milk
HIC82,2,8,6,1982,BLT75,7.275,BLT75,7,38,Winter yeld
HIC83,1,13,6,1983,BLT75,7.14,BLT75,8,43,Winter yeld
HIC84,1,9,6,1984,BLT75,7.675000095,BLT75,9,39,Winter yeld
HIC85,1,30,5,1985,BLT75,7.509999905,BLT75,10,29,Milk
HIC88,1,26,5,1988,BLT75,8.440000191,BLT75,13,25,True yeld
HIC89,1,6,6,1989,BLT75,5.725000191,BLT75,14,36,Milk
HIC90,1,4,6,1990,BLT75,7.479999905,BLT75,15,34,Milk
HIC91,2,1,6,1991,BLT75,4.94,BLT75,16,31,Winter yeld
HIC92,1,25,5,1992,BLT75,5.14,BLT75,17,24,Summer yeld
HIM12,1,31,5,2012,OXY06,5.040000095,OXY06,6,30,True yeld
HIM13,2,28,5,2013,OXY06,2.580000048,OXY06,7,27,Winter yeld
HIM16,1,21,6,2016,OXY06,4.479999905,OXY06,10,51,Summer yeld
HIM17,2,1,6,2017,OXY06,4.024999905,OXY06,11,31,Summer yeld
HIR01,2,9,6,2001,FUL93,6.940000191,FUL93,8,39,True yeld
HIR03,1,2,6,2003,FUL93,6.839999809,FUL93,10,32,True yeld
HIR08,1,3,6,2008,FUL93,6.860000381,FUL93,15,33,True yeld
HIR98,2,3,6,1998,FUL93,6.64,FUL93,5,33,Summer yeld
HIR99,2,9,6,1999,FUL93,6.225000191,FUL93,6,39,Summer yeld
HLD20,2,31,5,2020,HEX15,4.94,HEX15,5,30,Naive
HNY12,1,5,6,2012,NEC08,8.84,NEC08,4,35,Naive
HNY14,1,16,6,2014,NEC08,7.980000381,NEC08,6,46,True yeld
HNY17,2,29,5,2017,NEC08,9.26,NEC08,9,28,Summer yeld
HOC01,2,3,6,2001,HOL97,5.14,HOL97,4,33,Naive
HOC03,1,25,5,2003,HOL97,6.839999809,HOL97,6,24,True yeld
HOC04,1,19,6,2004,HOL97,6.739999905,HOL97,7,49,Winter yeld
HOC05,1,9,6,2005,HOL97,8.14,HOL97,8,39,Summer yeld
HOC09,1,6,6,2009,HOL97,6.559999905,HOL97,12,36,True yeld
HOC11,2,17,6,2011,HOL97,8.339999809,HOL97,14,47,True yeld
HOL00,1,31,5,2000,ILE86,6.900000191,ILE86,14,30,True yeld
HOL04,1,15,6,2004,ILE86,7.580000191,ILE86,18,45,Summer yeld
HOL91,2,8,6,1991,ILE86,6.530000191,ILE86,5,38,Naive
HOL93,1,9,7,1993,ILE86,7.240000191,ILE86,7,69,True yeld
HOL94,1,27,5,1994,ILE86,6.04,ILE86,8,26,Summer yeld
HON00,1,31,5,2000,SUN93,8.055000381,SUN93,7,30,Summer yeld
HON02,2,3,6,2002,SUN93,6.300000381,SUN93,9,33,True yeld
HON04,2,24,5,2004,SUN93,7.425,SUN93,11,23,True yeld
HON06,1,31,5,2006,SUN93,8.179999619,SUN93,13,30,True yeld
HON97,2,9,6,1997,SUN93,5.879999905,SUN93,4,39,Naive
HON99,1,29,5,1999,SUN93,8.150000191,SUN93,6,28,True yeld
HOO05,1,25,5,2005,CGH00,6.479999809,CGH00,5,24,Summer yeld
HOO07,2,20,5,2007,CGH00,7.554999905,CGH00,7,19,True yeld
HOO08,2,9,6,2008,CGH00,6.549999809,CGH00,8,39,Milk
HOP12,2,30,5,2012,FTH08,6.440000381,FTH08,4,29,Naive
HPI19,2,4,6,2019,SOX14,6.255000191,SOX14,5,34,Naive
HRM00,1,25,6,2000,INI86,4.120000191,INI86,14,55,Milk
HRM90,2,28,5,1990,INI86,6.940000191,INI86,4,27,Naive
HRM91,1,24,5,1991,INI86,6.32,INI86,5,23,Milk
HRM92,1,29,5,1992,INI86,5.569999905,INI86,6,28,Milk
HRM93,2,5,6,1993,INI86,8.7,INI86,7,35,Summer yeld
HRM94,1,22,5,1994,INI86,6.300000191,INI86,8,21,Milk
HRM95,1,22,5,1995,INI86,6.739999619,INI86,9,21,Summer yeld
HRM96,2,24,5,1996,INI86,6.580000191,INI86,10,23,Milk
HRM97,2,2,6,1997,INI86,7.14,INI86,11,32,Winter yeld
HRM98,1,2,6,1998,INI86,6.455,INI86,12,32,Milk
HRM99,1,16,5,1999,INI86,6.220000095,INI86,13,15,Summer yeld
HRN01,1,1,6,2001,EGR96,5.500000191,EGR96,5,31,Summer yeld
HRT15,2,1,6,2015,WAS10,6.850000191,WAS10,5,31,Naive
HRT16,2,3,6,2016,WAS10,7.740000381,WAS10,6,33,Milk
HRT18,2,31,5,2018,WAS10,7.519999809,WAS10,8,30,True yeld
HUD16,2,26,5,2016,LPA12,7.030000191,LPA12,4,25,Naive
HUR14,2,7,6,2014,TSU10,5.96,TSU10,4,37,Naive
IBI84,1,12,6,1984,UPT77,5.620000191,UPT77,7,42,Milk
ICE03,2,11,6,2003,SUR99,7.239999905,SUR99,4,41,Naive
IDU84,2,5,6,1984,THO80,6.239999905,THO80,4,35,Summer yeld
ILE84,1,17,6,1984,CHE80,6.710000191,CHE80,4,47,Naive
ILE89,2,8,6,1989,CHE80,8.740000381,CHE80,9,38,True yeld
ILE90,2,20,6,1990,CHE80,10.22000019,CHE80,10,50,Winter yeld
ILE92,1,28,5,1992,CHE80,,CHE80,12,27,True yeld
IND92,1,31,5,1992,HAL87,6.64,HAL87,5,30,Naive
ING16,1,26,7,2016,LEI12,6.620000191,LEI12,4,86,Naive
ING17,2,16,6,2017,LEI12,7.775,LEI12,5,46,Summer yeld
INI83,2,5,6,1983,VER79,6.739999905,VER79,4,35,Naive
INI85,2,25,5,1985,VER79,6.92,VER79,6,24,True yeld
INI86,1,3,6,1986,VER79,7.479999809,VER79,7,33,Milk
INI87,1,4,6,1987,VER79,6.580000191,VER79,8,34,Milk
INI88,1,31,5,1988,VER79,6.440000191,VER79,9,30,Milk
INI90,2,25,5,1990,VER79,6.710000191,VER79,11,24,True yeld
INI91,1,30,5,1991,VER79,5.280000095,VER79,12,29,Winter yeld
INI92,1,15,6,1992,VER79,5.91,VER79,13,45,Winter yeld
IRI13,2,26,5,2013,AYE09,6.220000191,AYE09,4,25,Naive
IRI15,1,29,5,2015,AYE09,6.249999809,AYE09,6,28,True yeld
IRI16,1,31,5,2016,AYE09,7.32,AYE09,7,30,Milk
IRI18,2,28,5,2018,AYE09,8.425,AYE09,9,27,True yeld
IRI20,2,25,5,2020,AYE09,8.339999809,AYE09,11,24,True yeld
IRI22,2,22,5,2022,AYE09,7.940000191,AYE09,13,21,True yeld
IRI23,1,7,6,2023,AYE09,7.725000191,AYE09,14,37,Milk
IVO01,2,7,6,2001,EBO90,6.35,EBO90,11,37,True yeld
IVO03,2,2,6,2003,EBO90,7.620000191,EBO90,13,32,True yeld
IVO94,2,6,6,1994,EBO90,5.464999905,EBO90,4,36,Naive
IVO96,2,1,6,1996,EBO90,7.239999905,EBO90,6,31,True yeld
IVO97,1,16,6,1997,EBO90,3.160000095,EBO90,7,46,Milk
IVO98,1,25,6,1998,EBO90,6.699999809,EBO90,8,55,Milk
IVO99,1,26,5,1999,EBO90,6.659999809,EBO90,9,25,Summer yeld
IVY03,2,1,6,2003,ILE87,7.06,ILE87,16,31,True yeld
IVY06,2,16,8,2006,ILE87,,ILE87,19,107,True yeld
IVY91,1,3,6,1991,ILE87,5.239999905,ILE87,4,33,Naive
IVY92,2,31,5,1992,ILE87,5.559999905,ILE87,5,30,Summer yeld
IVY95,1,12,6,1995,ILE87,5.099999809,ILE87,8,42,Winter yeld
IVY97,1,10,6,1997,ILE87,5.839999809,ILE87,10,40,Milk
IVY98,1,22,6,1998,ILE87,5.180000095,ILE87,11,52,Milk
IVY99,2,1,6,1999,ILE87,7.76,ILE87,12,31,Summer yeld
JAD07,1,28,5,2007,RBY03,7.225000191,RBY03,4,27,Naive
JAD09,2,24,5,2009,RBY03,6.64,RBY03,6,23,True yeld
JAD12,2,19,5,2012,RBY03,8.099999619,RBY03,9,18,True yeld
JAD13,1,4,6,2013,RBY03,6.979999809,RBY03,10,34,Milk
JAE00,2,17,6,2000,BNX95,4.650000191,BNX95,5,47,Naive
JAE02,1,16,6,2002,BNX95,4.620000191,BNX95,7,46,True yeld
JAE03,2,16,6,2003,BNX95,7.040000095,BNX95,8,46,Milk
JAE05,2,12,6,2005,BNX95,8.119999809,BNX95,10,42,True yeld
JAH21,1,18,6,2021,RAS16,6.220000095,RAS16,5,48,Naive
JAH22,1,11,6,2022,RAS16,5.579999809,RAS16,6,41,Milk
JAK22,1,29,5,2022,RAS18,4.940000191,RAS18,4,28,Naive
JAV13,2,10,6,2013,ARB11,6.1,ARB11,2,40,Naive
JAY01,1,20,6,2001,CGH95,5.160000095,CGH95,6,50,Winter yeld
JAY03,2,22,5,2003,CGH95,7.440000191,CGH95,8,21,True yeld
JAY05,2,29,5,2005,CGH95,7.325000095,CGH95,10,28,True yeld
JAY08,2,28,5,2008,CGH95,7.34,CGH95,13,27,True yeld
JEE00,2,1,6,2000,HAL90,7.310000095,HAL90,10,31,Summer yeld
JEE01,2,22,6,2001,HAL90,6.839999809,HAL90,11,52,Milk
JEE03,2,31,5,2003,HAL90,6.620000191,HAL90,13,30,True yeld
JEE10,2,5,8,2010,HAL90,,HAL90,20,96,True yeld
JEE94,1,1,6,1994,HAL90,5.360000095,HAL90,4,31,Naive
JEE95,2,17,6,1995,HAL90,6.164999905,HAL90,5,47,Summer yeld
JEE98,2,29,5,1998,HAL90,7.28,HAL90,8,28,True yeld
JEE99,2,23,6,1999,HAL90,6.180000095,HAL90,9,53,Milk
JEP16,1,24,5,2016,CHK12,7.019999809,CHK12,4,23,Summer yeld
JES88,1,4,6,1988,JAN84,5.940000191,JAN84,4,34,Naive
JET23,2,22,6,2023,ONY20,5.355000095,ONY20,3,52,Naive
JMC17,2,30,5,2017,RAS13,5.925,RAS13,4,29,Naive
JMC18,2,24,5,2018,RAS13,7.180000095,RAS13,5,23,Summer yeld
JMC19,1,7,6,2019,RAS13,7.009999905,RAS13,6,37,Milk
JMC20,2,21,5,2020,RAS13,8.109999809,RAS13,7,20,Summer yeld
JMC21,2,22,5,2021,RAS13,7.429999809,RAS13,8,21,Milk
JMC22,2,23,7,2022,RAS13,8.479999809,RAS13,9,83,Milk
JMC23,2,21,5,2023,RAS13,8.830000381,RAS13,10,20,Summer yeld
JOS76,2,7,6,1976,ELG71,8.019999619,ELG71,5,37,True yeld
JOW92,1,27,5,1992,WID79,6.419999905,WID79,13,26,True yeld
JOW93,1,13,6,1993,WID79,7.280000191,WID79,14,43,Summer yeld
JUG83,2,4,6,1983,BRF79,7.275,BRF79,4,34,Naive
JUG85,2,13,6,1985,BRF79,7.91,BRF79,6,43,Milk
JUG87,1,3,6,1987,BRF79,7.940000191,BRF79,8,33,True yeld
JUG90,2,18,5,1990,BRF79,8.32,BRF79,11,17,True yeld
JUG91,1,30,5,1991,BRF79,6.360000191,BRF79,12,29,Milk
JUG92,2,7,6,1992,BRF79,7.119999809,BRF79,13,37,Milk
JUN77,2,21,5,1977,BET73,4.84,BET73,4,20,Naive
JUN78,2,1,7,1978,BET73,7.119999809,BET73,5,61,Milk
JUN80,1,7,6,1980,BET73,7.019999809,BET73,7,37,True yeld
JUN81,2,29,5,1981,BET73,7.659999809,BET73,8,28,Summer yeld
JUN84,2,27,5,1984,BET73,5.080000191,BET73,11,26,True yeld
KAJ20,1,27,5,2020,KOH16,5.710000191,KOH16,4,26,Naive
KAJ22,1,16,5,2022,KOH16,5.35,KOH16,6,15,True yeld
KAJ23,2,29,5,2023,KOH16,7.040000095,KOH16,7,28,Milk
KAL21,2,27,5,2021,PLS18,7.239999905,PLS18,3,26,Naive
KAN16,2,9,6,2016,WIC13,4.169999809,WIC13,3,39,Naive
KAN18,2,4,6,2018,WIC13,6.040000095,WIC13,5,34,True yeld
KAR02,2,4,6,2002,TKN94,7.82,TKN94,8,34,True yeld
