Female,DeerYear,ReprodStatus,Calf,SeenInRut,Fecundity,Age
THO82,1998,True yeld,SUR99,-1,1,16
THO84,1987,Naive,SOL88,-1,1,3
THO84,1988,Summer yeld,SOL89,-1,1,4
THO84,1989,Milk,,-1,0,5
THO84,1990,True yeld,SOL91,-1,1,6
THO84,1991,Summer yeld,SOL92,-1,1,7
THO84,1992,Summer yeld,SOL93,-1,1,8
THO84,1993,Milk,SOL94,-1,1,9
THO84,1994,Milk,,-1,0,10
THO84,1995,True yeld,SOL96,-1,1,11
THO84,1996,Milk,,-1,0,12
THO84,1997,True yeld,SOL98,-1,1,13
THO84,1998,Milk,,-1,0,14
THO84,1999,True yeld,,-1,0,15
THO86,1989,Naive,APH90,-1,1,3
THO86,1990,Summer yeld,APH91,-1,1,4
THO86,1991,Milk,APH92,-1,1,5
THO86,1992,Summer yeld,APH93,-1,1,6
THO86,1993,Milk,APH94,-1,1,7
THO86,1994,Milk,APH95,-1,1,8
THO86,1995,Milk,APH96,-1,1,9
THO86,1996,Milk,,-1,0,10
THO86,1997,True yeld,APH98,-1,1,11
THO86,1998,Milk,APH99,-1,1,12
THO86,1999,Summer yeld,APH00,0,1,13
THR80,1983,Milk,,-1,0,3
THR80,1984,True yeld,PNY85,0,1,4
THR80,1985,Summer yeld,,0,0,5
THR80,1986,True yeld,PNY87,0,1,6
THR80,1987,Summer yeld,PNY88,0,1,7
THR80,1988,Summer yeld,,0,0,8
THS96,1999,Naive,TSL00,-1,1,3
THS96,2000,Milk,,-1,0,4
THS96,2001,True yeld,TSL02,-1,1,5
THS96,2002,Summer yeld,TSL03,-1,1,6
THS96,2003,Summer yeld,TSL04,-1,1,7
THS96,2004,Summer yeld,TSL05,-1,1,8
THS96,2005,Milk,,-1,0,9
THS98,2001,Naive,,-1,0,3
THS98,2002,Naive,MRG03,-1,1,4
THS98,2003,Milk,,-1,0,5
THS98,2004,True yeld,,-1,0,6
THS98,2005,True yeld,MRG06,-1,1,7
THU91,1994,Naive,TIN95,-1,1,3
THU91,1995,Milk,,-1,0,4
THU91,1996,True yeld,TIN97,-1,1,5
THU91,1997,Milk,TIN98,-1,1,6
THU91,1998,Milk,,-1,0,7
THU91,1999,True yeld,TIN00,-1,1,8
THU91,2000,Milk,,-1,0,9
THU91,2001,True yeld,TIN02,-1,1,10
THU91,2002,Milk,,-1,0,11
THU91,2003,True yeld,TIN04,-1,1,12
THU91,2004,Milk,,-1,0,13
THU91,2005,True yeld,TIN06,-1,1,14
THU94,1997,Milk,RAP98,-1,1,3
THU94,1998,Milk,,-1,0,4
THU94,1999,True yeld,RAP00,-1,1,5
THU94,2000,Milk,,-1,0,6
THU94,2001,True yeld,RAP02,-1,1,7
THU94,2002,Milk,RAP03,-1,1,8
THU94,2003,Milk,,-1,0,9
THU94,2004,True yeld,,-1,0,10
THU94,2005,True yeld,RAP06,-1,1,11
THU96,1999,Naive,LIL00,-1,1,3
THU96,2000,Milk,,-1,0,4
THU96,2001,True yeld,LIL02,-1,1,5
THU96,2002,Milk,,-1,0,6
THU96,2003,True yeld,LIL04,-1,1,7
THU96,2004,Milk,,-1,0,8
THU96,2005,True yeld,LIL06,-1,1,9
THU96,2006,Milk,LIL07,-1,1,10
THU96,2007,Milk,,-1,0,11
THU96,2008,True yeld,LIL09,-1,1,12
TIC07,2010,Naive,,-1,0,3
TIC07,2011,Naive,QTZ12,-1,1,4
TIC07,2012,Milk,QTZ13,-1,1,5
TIC07,2013,Summer yeld,QTZ14,-1,1,6
TIC07,2014,Milk,,-1,0,7
TIC07,2015,True yeld,QTZ16,-1,1,8
TIC07,2016,Milk,,-1,0,9
TIC07,2017,True yeld,,-1,0,10
TIC07,2018,True yeld,QTZ19,-1,1,11
TIC07,2019,Winter yeld,QTZ20,-1,1,12
TIC07,2020,Milk,,-1,0,13
TIC07,2021,True yeld,QTZ22,-1,1,14
TIC07,2022,Milk,,-1,0,15
TIK01,2004,Naive,KRM05,-1,1,3
TIK01,2005,Summer yeld,KRM06,-1,1,4
TIK98,2001,Naive,MDR02,-1,1,3
TIN00,2003,Naive,GYP04,-1,1,3
TIN00,2004,Summer yeld,GYP05,-1,1,4
TIN00,2005,Milk,,-1,0,5
TIN00,2006,True yeld,GYP07,-1,1,6
TIN00,2007,Milk,,-1,0,7
TIN00,2008,True yeld,GYP09,-1,1,8
TIN00,2009,Milk,,-1,0,9
TIN00,2010,True yeld,GYP11,-1,1,10
TIN00,2011,Milk,,-1,0,11
TIN00,2012,True yeld,GYP13,-1,1,12
TIN00,2013,Milk,,-1,0,13
TIN00,2014,True yeld,,-1,0,14
TIN00,2015,True yeld,GYP16,-1,1,15
TIN02,2005,Naive,,-1,0,3
TIN02,2006,Naive,,-1,0,4
TIN02,2007,Naive,BEL08,-1,1,5
TIN02,2008,Milk,,-1,0,6
TIN04,2007,Naive,,-1,0,3
TIN04,2008,Naive,TRX09,-1,1,4
TIN04,2009,Milk,,-1,0,5
TIN04,2010,True yeld,,-1,0,6
TIN04,2011,True yeld,TRX12,-1,1,7
TIN04,2012,Milk,TRX13,-1,1,8
TIN95,1998,Milk,,-1,0,3
TIN95,1999,True yeld,,-1,0,4
TIN95,2000,True yeld,,-1,0,5
TIN95,2001,True yeld,ROM02,-1,1,6
TIN95,2002,Milk,,-1,0,7
TIN95,2003,True yeld,,-1,0,8
TIN95,2004,True yeld,,-1,0,9
TIN95,2005,True yeld,,-1,0,10
TIN95,2006,True yeld,ROM07,-1,1,11
TIN95,2007,Milk,,-1,0,12
TIN95,2008,True yeld,ROM09,-1,1,13
TIN98,2001,Naive,CND02,-1,1,3
TIN98,2002,Milk,CND03,-1,1,4
TIN98,2003,Milk,CND04,-1,1,5
TIN98,2004,Milk,,-1,0,6
TIN98,2005,True yeld,CND06,-1,1,7
TIN98,2006,Milk,CND07,-1,1,8
TIN98,2007,Milk,CND08,-1,1,9
TIN98,2008,Milk,,-1,0,10
TIN98,2009,True yeld,CND10,-1,1,11
TIN98,2010,Milk,,-1,0,12
TIN98,2011,True yeld,CND12,-1,1,13
TIN98,2012,Milk,CND13,-1,1,14
TIN98,2013,Milk,CND14,-1,1,15
TIN98,2014,Winter yeld,CND15,-1,1,16
TIN98,2015,Milk,,-1,0,17
TIN98,2016,True yeld,,-1,0,18
TIT84,1987,Naive,TNY88,-1,1,3
TIT84,1988,Winter yeld,,-1,0,4
TIT84,1989,True yeld,TNY90,-1,1,5
TIT84,1990,Winter yeld,TNY91,-1,1,6
TIT84,1991,Milk,,-1,0,7
TIT84,1992,True yeld,TNY93,-1,1,8
TIT84,1993,Milk,TNY94,-1,1,9
TIT84,1994,Milk,,-1,0,10
TIT84,1995,True yeld,TNY96,-1,1,11
TIT84,1996,Milk,,-1,0,12
TIT84,1997,True yeld,TNY98,-1,1,13
TIT84,1998,Summer yeld,TNY99,-1,1,14
TKN94,1997,Naive,KAR98,-1,1,3
TKN94,1998,Summer yeld,,0,0,4
TKN94,1999,True yeld,KAR00,0,1,5
TKN94,2000,Summer yeld,,0,0,6
TKN94,2001,True yeld,KAR02,0,1,7
TKN94,2002,Milk,KAR03,0,1,8
TNG99,2002,Naive,,-1,0,3
TNG99,2003,Naive,MTT04,-1,1,4
TNG99,2004,Winter yeld,,-1,0,5
TNG99,2005,True yeld,MTT06,-1,1,6
TNG99,2006,Milk,,-1,0,7
TNG99,2007,True yeld,MTT08,-1,1,8
TNG99,2008,Milk,,-1,0,9
TNG99,2009,True yeld,MTT10,-1,1,10
TNG99,2010,Milk,,-1,0,11
TNG99,2011,True yeld,,-1,0,12
TNG99,2012,True yeld,,-1,0,13
TNG99,2013,True yeld,MTT14,-1,1,14
TOK14,2017,Naive,,-1,0,3
TOK14,2018,Naive,KAW19,-1,1,4
TOK14,2019,Milk,,0,0,5
TOK16,2019,Naive,TAW20,0,1,3
TOK16,2020,Summer yeld,,0,0,4
TOP86,1989,Naive,,0,0,3
TOR72,1975,Naive,ASP76,-1,1,3
TOR72,1976,Summer yeld,ASP77,-1,1,4
TOR72,1977,Milk,ASP78,-1,1,5
TOR72,1978,Milk,,-1,0,6
TOR72,1979,True yeld,ASP80,-1,1,7
TOR72,1980,Winter yeld,,-1,0,8
TOR72,1981,True yeld,ASP82,-1,1,9
TOR72,1982,Summer yeld,ASP83,-1,1,10
TOR72,1983,Milk,,0,0,11
TOR75,1978,Naive,TYS79,-1,1,3
TOR75,1979,Winter yeld,,-1,0,4
TOR75,1980,True yeld,TYS81,-1,1,5
TOR75,1981,Winter yeld,TYS82,-1,1,6
TOR75,1982,Summer yeld,TYS83,-1,1,7
TOR75,1983,Milk,TYS84,-1,1,8
TOR75,1984,Milk,TYS85,-1,1,9
TOR75,1985,Milk,,-1,0,10
TOR75,1986,True yeld,TYS87,-1,1,11
TOR75,1987,Winter yeld,,-1,0,12
TOR75,1988,True yeld,TYS89,-1,1,13
TOR78,1981,Naive,LOB82,-1,1,3
TOR78,1982,Winter yeld,LOB83,-1,1,4
TOR78,1983,Summer yeld,LOB84,-1,1,5
TOR78,1984,Summer yeld,LOB85,-1,1,6
TOR78,1985,Winter yeld,LOB86,-1,1,7
TOR78,1986,Milk,LOB87,-1,1,8
TOR78,1987,Winter yeld,LOB88,-1,1,9
TOR78,1988,Winter yeld,LOB89,-1,1,10
TOS96,1999,Naive,SAO00,-1,1,3
TOS96,2000,Summer yeld,SAO01,-1,1,4
TOS96,2001,Winter yeld,SAO02,-1,1,5
TOS98,2001,Naive,NUT02,-1,1,3
TOS98,2002,Milk,,-1,0,4
TRK87,1990,Winter yeld,KNO91,-1,1,3
TRK87,1991,Summer yeld,,-1,0,4
TRK87,1992,True yeld,KNO93,-1,1,5
TRK87,1993,Milk,KNO94,-1,1,6
TRK87,1994,Milk,KNO95,-1,1,7
TRK87,1995,Milk,KNO96,-1,1,8
TRK87,1996,Milk,KNO97,-1,1,9
TRK87,1997,Summer yeld,,-1,0,10
TRK87,1998,True yeld,KNO99,-1,1,11
TRK87,1999,Milk,KNO00,-1,1,12
TRK87,2000,Winter yeld,KNO01,-1,1,13
TRK87,2001,Winter yeld,KNO02,-1,1,14
TRK87,2002,Milk,KNO03,-1,1,15
TRK87,2003,Milk,,-1,0,16
TRK87,2004,True yeld,,-1,0,17
TRK87,2005,True yeld,,-1,0,18
TRK87,2006,True yeld,KNO07,-1,1,19
TRN69,1972,Milk,TOR73,0,1,3
TRN69,1973,Summer yeld,TOR74,-1,1,4
TRN69,1974,Milk,TOR75,-1,1,5
TRN69,1975,Milk,TOR76,-1,1,6
TRN69,1976,Milk,TOR77,-1,1,7
TRN69,1977,Milk,TOR78,-1,1,8
TRN69,1978,Milk,TOR79,-1,1,9
TRN69,1979,Winter yeld,TOR80,-1,1,10
TRN72,1975,Milk,TER76,-1,1,3
TRN72,1976,Summer yeld,TER77,-1,1,4
TRN72,1977,Summer yeld,TER78,-1,1,5
TRN72,1978,Milk,TER79,-1,1,6
TRN72,1979,Milk,TER80,-1,1,7
TRN72,1980,Milk,,-1,0,8
TRN72,1981,True yeld,,-1,0,9
TRN72,1982,True yeld,TER83,-1,1,10
TRN72,1983,Milk,TER84,-1,1,11
TRN72,1984,Milk,TER85,-1,1,12
TRN74,1977,Milk,,-1,0,3
TRN74,1978,True yeld,PLO79,-1,1,4
TRN74,1979,Milk,,-1,0,5
TRN74,1980,True yeld,,-1,0,6
TRN74,1981,True yeld,PLO82,-1,1,7
TRN74,1982,Milk,,-1,0,8
TRN74,1983,True yeld,PLO84,-1,1,9
TRN74,1984,Milk,,-1,0,10
TRN74,1985,True yeld,PLO86,-1,1,11
TRN74,1986,Winter yeld,,-1,0,12
TRN74,1987,True yeld,PLO88,-1,1,13
TRNRI,1967,Naive,,0,0,3
TRNRI,1968,Naive,TRN69,0,1,4
TRNRI,1969,Milk,TRN70,0,1,5
TRNRI,1970,Summer yeld,TRN71,-1,1,6
TRNRI,1971,Milk,TRN72,-1,1,7
TRNRI,1972,Milk,TRN73,0,1,8
TRNRI,1973,Milk,TRN74,-1,1,9
TRNRI,1974,Milk,TRN75,-1,1,10
TRNRI,1975,Milk,TRN76,-1,1,11
TRNRI,1976,Summer yeld,TRN77,-1,1,12
TRNRI,1977,Milk,,-1,0,13
TRNRI,1978,True yeld,,-1,0,14
TRNRI,1979,True yeld,TRN80,-1,1,15
TRT00,2003,Naive,DTN04,-1,1,3
TRT00,2004,Milk,,-1,0,4
TRT00,2005,True yeld,DTN06,-1,1,5
TRT03,2006,Naive,MNG07,-1,1,3
TRT03,2007,Summer yeld,MNG08,-1,1,4
TRT03,2008,Summer yeld,MNG09,-1,1,5
TRT03,2009,Milk,,-1,0,6
TRT03,2010,True yeld,MNG11,-1,1,7
TRT03,2011,Summer yeld,MNG12,-1,1,8
TRT03,2012,Milk,MNG13,-1,1,9
TRT05,2008,Naive,POT09,-1,1,3
TRT05,2009,Summer yeld,POT10,-1,1,4
TRT97,2000,Naive,CHN01,-1,1,3
TRT97,2001,Milk,,-1,0,4
TRT97,2002,True yeld,CHN03,-1,1,5
TRT97,2003,Milk,CHN04,-1,1,6
TRT97,2004,Summer yeld,CHN05,-1,1,7
TRT97,2005,Milk,CHN06,-1,1,8
TRT97,2006,Milk,,-1,0,9
TRT97,2007,True yeld,CHN08,-1,1,10
TRT98,2001,Naive,PRC02,-1,1,3
TRT98,2002,Milk,,-1,0,4
TRT98,2003,True yeld,PRC04,-1,1,5
TRT98,2004,Winter yeld,PRC05,-1,1,6
TRT98,2005,Summer yeld,PRC06,-1,1,7
TRT98,2006,Milk,PRC07,-1,1,8
TRT98,2007,Milk,,-1,0,9
TRT98,2008,True yeld,PRC09,-1,1,10
TRT98,2009,Milk,,-1,0,11
TRT98,2010,True yeld,PRC11,-1,1,12
TRT98,2011,Summer yeld,PRC12,-1,1,13
TRT98,2012,Milk,,-1,0,14
TRT98,2013,True yeld,PRC14,-1,1,15
TSU10,2013,Naive,HUR14,-1,1,3
TSU10,2014,Winter yeld,,-1,0,4
TTL04,2007,Naive,TUI08,-1,1,3
TTL04,2008,Summer yeld,,-1,0,4
TTL04,2009,True yeld,TUI10,0,1,5
TTL04,2010,Milk,,-1,0,6
TTL04,2011,True yeld,TUI12,0,1,7
TTL04,2012,Milk,TUI13,-1,1,8
TUI12,2015,Summer yeld,KAK16,-1,1,3
TUR83,1986,Naive,HAL87,-1,1,3
TUR83,1987,Milk,HAL88,-1,1,4
TUR83,1988,Milk,,-1,0,5
TUR83,1989,True yeld,HAL90,-1,1,6
TUR83,1990,Milk,,-1,0,7
TUR83,1991,True yeld,HAL92,-1,1,8
TUR83,1992,Summer yeld,HAL93,-1,1,9
TUR83,1993,Summer yeld,HAL94,-1,1,10
TUR83,1994,Milk,HAL95,-1,1,11
TUR83,1995,Milk,HAL96,-1,1,12
TUR83,1996,Milk,,-1,0,13
TUR83,1997,True yeld,HAL98,-1,1,14
TUR83,1998,Milk,HAL99,-1,1,15
TUR85,1988,Naive,,-1,0,3
TUR85,1989,Naive,MAS90,-1,1,4
TUR85,1990,Milk,,-1,0,5
TUR85,1991,True yeld,MAS92,-1,1,6
TUR85,1992,Winter yeld,,-1,0,7
TUR85,1993,True yeld,MAS94,-1,1,8
TUR85,1994,Summer yeld,MAS95,-1,1,9
TUR85,1995,Milk,MAS96,-1,1,10
TUR85,1996,Summer yeld,MAS97,-1,1,11
TUR85,1997,Summer yeld,,-1,0,12
TUR85,1998,True yeld,MAS99,-1,1,13
TUR87,1990,Naive,CRC91,-1,1,3
TUR87,1991,Milk,,-1,0,4
TUS01,2004,Milk,CNE05,-1,1,3
TUS96,1999,Naive,TOO00,-1,1,3
TUS96,2000,Milk,,-1,0,4
TWE93,1996,Naive,,-1,0,3
TWE93,1997,Naive,SUT98,-1,1,4
TWE93,1998,Summer yeld,SUT99,-1,1,5
TWI85,1988,Milk,,-1,0,3
TWL10,2013,Naive,,-1,0,3
TWL10,2014,Naive,WTZ15,-1,1,4
TWL10,2015,Milk,WTZ16,-1,1,5
TWL10,2016,Winter yeld,,-1,0,6
TWL10,2017,True yeld,WTZ18,-1,1,7
TWL10,2018,Summer yeld,WTZ19,-1,1,8
TWL10,2019,Milk,,-1,0,9
TWL10,2020,True yeld,WTZ21,-1,1,10
TWL10,2021,Summer yeld,,-1,0,11
TWL10,2022,True yeld,,-1,0,12
TWL16,2019,Naive,,-1,0,3
TWL16,2020,Naive,SMB21,-1,1,4
TWL16,2021,Summer yeld,SMB22,-1,1,5
TWL16,2022,Milk,,-1,0,6
TWX08,2011,Naive,,-1,0,3
TWX08,2012,Naive,,-1,0,4
TWX08,2013,Naive,CMA14,-1,1,5
TWX08,2014,Milk,,-1,0,6
TWX08,2015,True yeld,CMA16,-1,1,7
TWX08,2016,Milk,CMA17,-1,1,8
TWX08,2017,Milk,,-1,0,9
TWX08,2018,True yeld,CMA19,-1,1,10
TWX08,2019,Milk,,-1,0,11
TWX08,2020,True yeld,CMA21,-1,1,12
UKL06,2009,Naive,SIT10,-1,1,3
ULU16,2019,Naive,KAT20,-1,1,3
UMB80,1983,Naive,CUC84,-1,1,3
UMB80,1984,Milk,CUC85,-1,1,4
UMB80,1985,Winter yeld,,-1,0,5
UMB80,1986,True yeld,CUC87,-1,1,6
UMB80,1987,Milk,CUC88,-1,1,7
UMB80,1988,Summer yeld,,-1,0,8
UMB80,1989,True yeld,CUC90,-1,1,9
UMB80,1990,Milk,CUC91,-1,1,10
UMB80,1991,Milk,,-1,0,11
UMB80,1992,True yeld,CUC93,-1,1,12
UMB80,1993,Winter yeld,CUC94,-1,1,13
UMB84,1987,Naive,,-1,0,3
UMB84,1988,Naive,,-1,0,4
UMB84,1989,Naive,,-1,0,5
UMB84,1990,Naive,THU91,-1,1,6
UMB84,1991,Milk,,-1,0,7
UMB84,1992,True yeld,,-1,0,8
UMB84,1993,True yeld,THU94,-1,1,9
UMB84,1994,Milk,,-1,0,10
UMB84,1995,True yeld,THU96,-1,1,11
UPR68,1971,Naive,,-1,0,3
UPR68,1972,Naive,MOY73,0,1,4
UPR68,1973,Milk,MOY74,-1,1,5
UPR68,1974,Milk,MOY75,-1,1,6
UPR68,1975,Winter yeld,MOY76,-1,1,7
UPR68,1976,Milk,MOY77,-1,1,8
UPR68,1977,Milk,MOY78,-1,1,9
UPR68,1978,Milk,MOY79,-1,1,10
UPR68,1979,Milk,,-1,0,11
UPR68,1980,True yeld,MOY81,-1,1,12
UPR68,1981,Winter yeld,MOY82,-1,1,13
UPR71,1974,Naive,BAR75,-1,1,3
UPR71,1975,Milk,BAR76,-1,1,4
UPR71,1976,Milk,BAR77,-1,1,5
UPR71,1977,Milk,BAR78,-1,1,6
UPR71,1978,Milk,BAR79,-1,1,7
UPR71,1979,Milk,BAR80,-1,1,8
UPR71,1980,Milk,BAR81,-1,1,9
UPR71,1981,Milk,BAR82,-1,1,10
UPR71,1982,Milk,BAR83,-1,1,11
UPR71,1983,Milk,BAR84,-1,1,12
UPR71,1984,Milk,BAR85,-1,1,13
UPR74,1977,Milk,,-1,0,3
UPR74,1978,True yeld,WHE79,-1,1,4
UPR74,1979,Milk,,-1,0,5
UPR74,1980,True yeld,,-1,0,6
UPR74,1981,True yeld,WHE82,-1,1,7
UPR74,1982,Winter yeld,WHE83,-1,1,8
UPR74,1983,Winter yeld,WHE84,-1,1,9
UPR74,1984,Milk,,-1,0,10
UPR74,1985,True yeld,WHE86,-1,1,11
UPR74,1986,Milk,,-1,0,12
UPR74,1987,True yeld,WHE88,-1,1,13
UPRHI,1965,Naive,,0,0,3
UPRHI,1966,Naive,,0,0,4
UPRHI,1967,Naive,UPR68,0,1,5
UPRHI,1968,Milk,,0,0,6
UPRHI,1969,True yeld,,0,0,7
UPRHI,1970,True yeld,UPR71,-1,1,8
UPRHI,1971,Milk,UPR72,-1,1,9
UPRHI,1972,Milk,UPR73,0,1,10
UPRHI,1973,Milk,UPR74,-1,1,11
UPRHI,1974,Milk,UPR75,-1,1,12
UPRHI,1975,Milk,UPR76,-1,1,13
UPRHI,1976,Milk,,-1,0,14
UPRHI,1977,True yeld,UPR78,-1,1,15
UPRHI,1978,Milk,,0,0,16
UPT74,1977,Naive,CUR78,-1,1,3
UPT74,1978,Milk,CUR79,-1,1,4
UPT74,1979,Summer yeld,CUR80,-1,1,5
UPT74,1980,Summer yeld,CUR81,-1,1,6
UPT74,1981,Milk,,-1,0,7
UPT74,1982,True yeld,CUR83,-1,1,8
UPT74,1983,Milk,CUR84,-1,1,9
UPT74,1984,Milk,CUR85,-1,1,10
UPT77,1980,Naive,IBI81,-1,1,3
UPT77,1981,Milk,IBI82,-1,1,4
UPT77,1982,Winter yeld,IBI83,-1,1,5
UPT77,1983,Milk,IBI84,-1,1,6
UPT78,1981,Winter yeld,AVO82,-1,1,3
UPT78,1982,Milk,AVO83,-1,1,4
UPT78,1983,Milk,AVO84,-1,1,5
UPT78,1984,Milk,AVO85,-1,1,6
UPT78,1985,Milk,AVO86,-1,1,7
UPT78,1986,Winter yeld,AVO87,-1,1,8
UPT78,1987,Milk,AVO88,-1,1,9
UPT78,1988,Winter yeld,AVO89,-1,1,10
UPT78,1989,Milk,AVO90,-1,1,11
UPT78,1990,Milk,AVO91,-1,1,12
UPT78,1991,Winter yeld,AVO92,-1,1,13
UPT79,1982,Naive,FLA83,-1,1,3
UPT79,1983,Milk,FLA84,-1,1,4
UPT79,1984,Summer yeld,FLA85,-1,1,5
UPT79,1985,Milk,FLA86,-1,1,6
UPT79,1986,Summer yeld,FLA87,-1,1,7
UPT79,1987,Milk,FLA88,-1,1,8
UPT79,1988,Milk,,-1,0,9
UPT79,1989,True yeld,FLA90,-1,1,10
UPT79,1990,Milk,FLA91,-1,1,11
UPT79,1991,Milk,,-1,0,12
UPT79,1992,True yeld,FLA93,-1,1,13
UPT82,1985,Naive,TRK86,-1,1,3
UPT82,1986,Summer yeld,TRK87,-1,1,4
UPT82,1987,Milk,TRK88,-1,1,5
UPT82,1988,Winter yeld,TRK89,0,1,6
UPTUR,1970,Milk,UPT71,-1,1,3
UPTUR,1971,Milk,UPT72,-1,1,4
UPTUR,1972,Winter yeld,,0,0,5
UPTUR,1973,True yeld,UPT74,-1,1,6
UPTUR,1974,Milk,UPT75,-1,1,7
UPTUR,1975,Winter yeld,UPT76,-1,1,8
UPTUR,1976,Milk,UPT77,-1,1,9
UPTUR,1977,Milk,UPT78,-1,1,10
UPTUR,1978,Milk,UPT79,-1,1,11
UPTUR,1979,Milk,UPT80,-1,1,12
UPTUR,1980,Milk,,-1,0,13
UPTUR,1981,True yeld,UPT82,-1,1,14
UPTUR,1982,Milk,,-1,0,15
URC15,2018,Naive,,-1,0,3
URC15,2019,Naive,VEL20,-1,1,4
URC15,2020,Winter yeld,VEL21,-1,1,5
URC15,2021,Winter yeld,VEL22,-1,1,6
URC15,2022,Winter yeld,,-1,0,7
USS12,2015,Naive,AMC16,-1,1,3
USS12,2016,Winter yeld,,-1,0,4
USS12,2017,True yeld,AMC18,-1,1,5
USS12,2018,Winter yeld,,-1,0,6
USS12,2019,True yeld,AMC20,-1,1,7
USS12,2020,Summer yeld,AMC21,-1,1,8
USS12,2021,Milk,,-1,0,9
USS12,2022,True yeld,,-1,0,10
USS16,2019,Naive,,-1,0,3
USS16,2020,Naive,UHU21,-1,1,4
USS16,2021,Winter yeld,,-1,0,5
USS16,2022,True yeld,UHU23,-1,1,6
USS19,2022,Naive,,-1,0,3
VEC17,2020,Naive,,-1,0,3
VEC17,2021,Naive,APG22,-1,1,4
VEC17,2022,Summer yeld,APG23,-1,1,5
VER78,1981,Naive,FID82,-1,1,3
VER78,1982,Winter yeld,FID83,-1,1,4
VER78,1983,Winter yeld,FID84,-1,1,5
VER78,1984,Milk,FID85,-1,1,6
VER78,1985,Winter yeld,FID86,-1,1,7
VER78,1986,Milk,FID87,-1,1,8
VER78,1987,Winter yeld,FID88,-1,1,9
VER78,1988,Winter yeld,FID89,-1,1,10
VER78,1989,Winter yeld,FID90,-1,1,11
VER78,1990,Winter yeld,,-1,0,12
VER79,1982,Naive,INI83,-1,1,3
VER79,1983,Winter yeld,,-1,0,4
VER79,1984,True yeld,INI85,-1,1,5
VER79,1985,Milk,INI86,-1,1,6
VER79,1986,Milk,INI87,-1,1,7
VER79,1987,Milk,INI88,-1,1,8
VER79,1988,Winter yeld,,-1,0,9
VER79,1989,True yeld,INI90,-1,1,10
VER79,1990,Winter yeld,INI91,-1,1,11
VER79,1991,Winter yeld,INI92,-1,1,12
VES06,2009,Naive,,-1,0,3
VES06,2010,Naive,VIP11,-1,1,4
VES06,2011,Milk,,-1,0,5
VES06,2012,True yeld,,-1,0,6
VES06,2013,True yeld,VIP14,-1,1,7
VES06,2014,Winter yeld,,-1,0,8
VES06,2015,True yeld,VIP16,-1,1,9
VES06,2016,Milk,,-1,0,10
VES06,2017,True yeld,VIP18,-1,1,11
VES06,2018,Milk,,-1,0,12
VES06,2019,True yeld,VIP20,-1,1,13
VES06,2020,Milk,,-1,0,14
VES06,2021,True yeld,VIP22,-1,1,15
VES06,2022,Winter yeld,,-1,0,16
VES10,2013,Naive,BSG14,-1,1,3
VES10,2014,Summer yeld,BSG15,-1,1,4
VES10,2015,Summer yeld,BSG16,-1,1,5
VES10,2016,Milk,,-1,0,6
VES10,2017,True yeld,BSG18,-1,1,7
VES10,2018,Milk,,-1,0,8
VES10,2019,True yeld,BSG20,-1,1,9
VES10,2020,Milk,,-1,0,10
VES10,2021,True yeld,BSG22,-1,1,11
VES10,2022,Milk,,-1,0,12
VES15,2018,Naive,,-1,0,3
VES15,2019,Naive,BOB20,-1,1,4
VES15,2020,Milk,,-1,0,5
VES15,2021,True yeld,BOB22,-1,1,6
VES15,2022,Milk,BOB23,-1,1,7
VIN91,1994,Naive,VNG95,-1,1,3
VIN91,1995,Milk,,-1,0,4
VIO89,1992,Naive,FDL93,-1,1,3
VIO89,1993,Milk,FDL94,-1,1,4
VIO89,1994,Milk,,-1,0,5
VIO89,1995,True yeld,FDL96,-1,1,6
VIO89,1996,Milk,FDL97,-1,1,7
VIO89,1997,Milk,,-1,0,8
VIO89,1998,True yeld,FDL99,-1,1,9
VIO89,1999,Milk,FDL00,-1,1,10
VIO89,2000,Milk,,-1,0,11
VIO89,2001,True yeld,,-1,0,12
VIO89,2002,True yeld,FDL03,-1,1,13
VIO89,2003,Milk,,-1,0,14
VIO89,2004,True yeld,FDL05,-1,1,15
VIO89,2005,Summer yeld,FDL06,-1,1,16
VIO96,1999,Naive,,-1,0,3
VIO96,2000,Naive,CLL01,-1,1,4
VIO96,2001,Summer yeld,CLL02,-1,1,5
VIO96,2002,Milk,CLL03,-1,1,6
VIO96,2003,Summer yeld,CLL04,-1,1,7
VIO96,2004,Winter yeld,,-1,0,8
VIO96,2005,True yeld,,-1,0,9
VIO96,2006,True yeld,CLL07,-1,1,10
VIO96,2007,Milk,,0,0,11
VIO97,2000,Naive,,-1,0,3
VIO97,2001,Naive,,-1,0,4
VIO97,2002,Naive,PCO03,-1,1,5
VIO97,2003,Winter yeld,PCO04,-1,1,6
VIO97,2004,Winter yeld,,-1,0,7
VIO97,2005,True yeld,PCO06,-1,1,8
VIO97,2006,Milk,PCO07,-1,1,9
VIO97,2007,Summer yeld,PCO08,-1,1,10
VIO97,2008,Winter yeld,,-1,0,11
VIO97,2009,True yeld,,-1,0,12
VIO97,2010,True yeld,PCO11,-1,1,13
VIP11,2014,Naive,,-1,0,3
VIP11,2015,Naive,MAM16,-1,1,4
VIP11,2016,Summer yeld,,-1,0,5
VIP11,2017,True yeld,MAM18,-1,1,6
VIP11,2018,Winter yeld,,-1,0,7
VIP11,2019,True yeld,MAM20,-1,1,8
VIP11,2020,Winter yeld,MAM21,-1,1,9
VIP11,2021,Summer yeld,MAM22,-1,1,10
